X,Y,OGF_ID,MOH_SERVICE_PROVIDER_IDENT,SERVICE_TYPE,SERVICE_TYPE_DETAIL,ENGLISH_NAME,FRENCH_NAME,ENGLISH_NAME_ALT,FRENCH_NAME_ALT,ADDRESS_LINE_1,ADDRESS_LINE_2,ADDRESS_DESCRIPTOR,COMMUNITY,POSTAL_CODE,GEOMETRY_UPDATE_DATETIME,EFFECTIVE_DATETIME,SYSTEM_DATETIME,OBJECTID
-79.4780436,43.6510434,319886800,9517392,Pharmacy,Retail Pharmacy,Bloor West Pharmacy,,,,2262 Bloor Street  W,,,Toronto,M6S1N9,2024/06/25 13:35:16+00,2024/06/25 11:59:37+00,2024/06/25 21:54:59+00,2169297
-79.2886056,43.8686934,319882223,3763591,Pharmacy,Retail Pharmacy,Shoppers Drug Mart #612,,,,5000 Highway 7 East,2015,,Markham,L3R4M9,2024/06/25 13:37:30+00,2024/06/25 11:49:18+00,2024/06/25 21:54:59+00,2169313
-79.3681666,43.6737734,319878475,4110,Community Support Services,,Central Neighbourhood House Associaton,,Toronto C Neighbourhood House Assoc,,1807-365 Bloor Street East,,,Toronto,M4W3L4,2024/06/25 13:34:38+00,2024/06/25 11:40:50+00,2024/06/25 21:54:59+00,2169329
-77.5767862,44.1008353,319877940,3592,Mental Health and Addiction Organization,Mental Health Services,Peer Support South East Ontario,,,,76 Dundas Street West,,Practice Location,Trenton,K8V6S3,2024/06/25 13:37:52+00,2024/06/25 11:39:37+00,2024/06/25 21:54:59+00,2169345
-80.0071535,43.2113805,319882881,4911331,Pharmacy,Long Term Care Facility,The Meadows Long Term Care Cen,,,,12 Tranquility Ave,,,Ancaster,L9G5C2,2024/06/25 13:35:50+00,2024/06/25 11:50:37+00,2024/06/25 21:54:59+00,2169361
-81.399519,43.1566866,319877707,3220,Mental Health and Addiction Organization,Mental Health Services,Crest Support Services,,,,13570 Elginfield Road,,Administration and Practice Location,Lucan,N0M2J0,2024/06/25 13:37:58+00,2024/06/25 11:39:03+00,2024/06/25 21:54:59+00,2169377
-79.4250286,43.7061264,319888220,T0424,Licenced Retirement Home,,Forest Hill Place,,,,645 Castlefield Avenue,,,Toronto,M5N3A5,2024/06/25 13:35:01+00,2024/06/25 12:04:12+00,2024/06/25 21:54:59+00,2169393
-78.9618427,43.9156133,319881221,1658539,Pharmacy,Retail Pharmacy,Loblaw Pharmacy #1058,,,,200 Taunton Road  W,,,Whitby,L1R3H8,2024/06/25 13:34:06+00,2024/06/25 11:47:03+00,2024/06/25 21:54:59+00,2169409
-79.4191456,43.6488564,319884798,7344778,Pharmacy,Long Term Care Facility,Maynard Nursing Home,,,,28 Halton Street,,,Toronto,M6J1R3,2024/06/25 13:37:11+00,2024/06/25 11:54:31+00,2024/06/25 21:54:59+00,2169425
-91.662147,49.4164403,319879737,12225,HIV/AIDS and Hep C Programs,CBAESP,Animbiigoo Zaagi'igan Anishinaabek,,Lake Nipigon Ojibway,,204 Main Street,Postal Office Box 120,Practice Location,Beardmore,P0T1G0,2024/06/25 13:36:20+00,2024/06/25 11:43:45+00,2024/06/25 21:54:59+00,2169441
-74.713475,45.018013,319885220,7893719,Pharmacy,Retail Pharmacy,Medical Arts Pharmacy,,,,165 Montreal Road,,,Cornwall,K6H1B2,2024/06/25 13:33:34+00,2024/06/25 11:55:35+00,2024/06/25 21:54:59+00,2169457
-79.6880835,44.3271823,319878854,4367,Community Support Services,,"The Canadian Red Cross Society, Simcoe County Branch",,Barrie The Canadian Red Cross,,560 Bryne Drive,Unit 2,,Barrie,L4N9P6,2024/06/25 13:36:34+00,2024/06/25 11:41:48+00,2024/06/25 21:54:59+00,2169473
-79.8406555,43.2254755,319884485,6977998,Pharmacy,Retail Pharmacy,Seven Star Pharmacy,,,,726 Upper Gage Ave,1,,Hamilton,L8V4K1,2024/06/25 13:35:30+00,2024/06/25 11:53:51+00,2024/06/25 21:54:59+00,2169489
-79.7716035,43.6946704,319876758,181,Family Health Team,Site,Queen Square Family Health Team,,,,366 Main Street North,Unit 203,,Brampton,L6V1P8,2024/06/25 13:38:03+00,2024/06/25 11:36:53+00,2024/06/25 21:54:59+00,2169505
-79.4041816,43.7341474,319885631,8365155,Pharmacy,Retail Pharmacy,Smith'S Pharmacy,,,,3463 Yonge Street,,,Toronto,M4N2N3,2024/06/25 13:35:25+00,2024/06/25 11:56:26+00,2024/06/25 21:54:59+00,2169521
-81.3276945,48.4766647,319886285,9071755,Pharmacy,Retail Pharmacy,Pharmaright Pharmacy,,,,38 Pine Street  N,205,,Timmins,P4N6K6,2024/06/25 13:36:55+00,2024/06/25 11:58:02+00,2024/06/25 21:54:59+00,2169537
-79.3449746,43.6803034,319884571,7081739,Pharmacy,Retail Pharmacy,Pape Drug Mart,,,,751 Pape Ave,,,Toronto,M4K3T1,2024/06/25 13:37:16+00,2024/06/25 11:54:02+00,2024/06/25 21:54:59+00,2169553
-79.7055895,43.5590494,319886493,9243598,Pharmacy,Retail Pharmacy,Srx Pharmacy,,,,2300 Eglinton Avenue W,103,,Mississauga,L5M2V8,2024/06/25 13:33:26+00,2024/06/25 11:58:42+00,2024/06/25 21:54:59+00,2169569
-81.0084418,46.495005,319879461,7244,Mental Health and Addiction Organization,Addiction Services and Mental Health Services,Health Sciences North,Horizon santé-Nord,,,336 Pine Street,,Practice Location,Sudbury,P3C1X8,2024/06/25 13:34:23+00,2024/06/25 11:43:10+00,2024/06/25 21:54:59+00,2169585
-79.7045334,44.3816443,319879254,4845,Community Support Services,,Vision Loss Rehabilitation Canada - Simcoe Branch,,Barrie Vlrc,,20 Anne Street South,,,Barrie,L4N2C6,2024/06/25 13:34:30+00,2024/06/25 11:42:43+00,2024/06/25 21:54:59+00,2169601
-79.7798462,43.3930112,319879148,4591,Long-Term Care Home,Municipal,Creek Way Village,,,,5200 Corporate Drive,,,Burlington,L7L7G7,2024/06/25 13:36:27+00,2024/06/25 11:42:30+00,2024/06/25 21:54:59+00,2169617
-79.9575789,43.2655319,319884248,6683956,Integrated Community Health Services Centre,"Radiography, General Ultrasound, Vascular Ultrasound, Mammography",Dundas Medical Imaging,,,,60 Hatt Street,,,Dundas,L9H7T6,2024/06/25 13:35:37+00,2024/06/25 11:53:22+00,2024/06/25 21:54:59+00,2169633
-74.7326471,45.0149266,319877103,1878,Long-Term Care Home,Non-Profit,St. Joseph's Continuing Care Centre,,,,14 York Street,,,Cornwall,K6J5T2,2024/06/25 13:34:55+00,2024/06/25 11:37:38+00,2024/06/25 21:54:59+00,2169649
-78.9444447,44.1050573,319884958,7539595,Pharmacy,Retail Pharmacy,Port Perry Pharmacy,,,,209 Queen Street,,,Port Perry,L9L1B9,2024/06/25 13:37:06+00,2024/06/25 11:54:54+00,2024/06/25 21:54:59+00,2169665
-89.2076739,48.4652922,319887588,N0077,Licenced Retirement Home,,Chartwell Thunder Bay Retirement Residence,,,,770 Arundel Street,,,Thunder Bay,P7A8C8,2024/06/25 13:36:45+00,2024/06/25 12:02:02+00,2024/06/25 21:54:59+00,2169681
-77.968037,44.3788072,319883431,5623177,Pharmacy,Long Term Care Facility,Pleasant Meadow Manor,,,,99 Alma Street,,,Norwood,K0L2V0,2024/06/25 13:37:21+00,2024/06/25 11:51:43+00,2024/06/25 21:54:59+00,2169697
-79.7148105,43.5539974,319880674,701413,Pharmacy,Retail Pharmacy,Loblaw Pharmacy,,,,5010 Glen Erin Dr,,,Mississauga,L5M6J3,2024/06/25 13:36:08+00,2024/06/25 11:45:54+00,2024/06/25 21:54:59+00,2169713
-79.9137724,43.6504094,319885353,8055953,Pharmacy,Retail Pharmacy,Pharmaessence Drug Mart,,,,120 Guelph Street,,,Georgetown,L7G4A4,2024/06/25 13:33:31+00,2024/06/25 11:55:51+00,2024/06/25 21:54:59+00,2169729
-79.4564782,43.7106236,319877501,2799,Long-Term Care Home,Non-Profit,Villa Colombo Homes for the Aged,,,,40 Playfair Avenue,,,Toronto,M6B2P9,2024/06/25 13:36:41+00,2024/06/25 11:38:37+00,2024/06/25 21:54:59+00,2169745
-78.9503227,44.1013833,319880928,1205190,Pharmacy,Home for Special Care,Chateau Bleau Manor,,,,87 Ella Street,,,Port Perry,L9L1K1,2024/06/25 13:37:41+00,2024/06/25 11:46:27+00,2024/06/25 21:54:59+00,2169761
-79.2022707,43.7989234,319880325,93419,Pharmacy,Retail Pharmacy,Wal-Mart Pharmacy,,,,799 Milner Ave,,,Scarborough,M1B3C3,2024/06/25 13:36:15+00,2024/06/25 11:45:06+00,2024/06/25 21:54:59+00,2169777
-81.2493841,42.9969816,319885947,8711637,Pharmacy,Retail Pharmacy,Medical Pharmacy,,,,312 Oxford Street  W,,,London,N6H4N7,2024/06/25 13:37:03+00,2024/06/25 11:57:03+00,2024/06/25 21:54:59+00,2169793
-78.3625539,44.2786523,319888061,T0035,Licenced Retirement Home,,Applewood Retirement Residence,,,,1500 Lansdowne Street West,,,Peterborough,K9J2A2,2024/06/25 13:33:06+00,2024/06/25 12:03:36+00,2024/06/25 21:54:59+00,2169809
-79.3983036,43.7643434,319883721,6019792,Pharmacy,Retail Pharmacy,Rexall #885,,,,288 Sheppard Avenue East,,,Willowdale,M2N3B1,2024/06/25 13:33:50+00,2024/06/25 11:52:19+00,2024/06/25 21:54:59+00,2169825
-79.4544476,44.0598213,319887381,9000000168,HIV/AIDS and Hep C Programs,"AT site, HIV POC Testing","York Region Public Health Services
Sexual Health Clinic",,,,22 Prospect Street,,Practice Location,Newmarket,L3Y3S9,2024/06/25 13:36:50+00,2024/06/25 12:01:25+00,2024/06/25 21:54:59+00,2169841
-79.9304053,44.7695932,319887728,N0469,Licenced Retirement Home,,Georgian Bay Seniors Lodge,,,,7 Harriet Street,,,Penetanguishene,L9M1K8,2024/06/25 13:33:15+00,2024/06/25 12:02:29+00,2024/06/25 21:54:59+00,2169857
-79.4334492999999,46.323268,319884978,7562434,Pharmacy,Retail Pharmacy,Robinson'S Pharmasave,,,,2547 Trout Lake Road,,,North Bay,P1B7S8,2024/06/25 13:33:39+00,2024/06/25 11:54:56+00,2024/06/25 21:54:59+00,2169873
-79.4655746,43.9940934,319878289,3979,Licensed Lab and Specimen Collection Centre Locations,Licensed Specimen Collection Centre Location,Med-Health Laboratories Ltd.,,,,15017 Yonge Street,Unit 103,Practice Address,Aurora,L4G1M5,2024/06/25 13:34:42+00,2024/06/25 11:40:24+00,2024/06/25 21:54:59+00,2169889
-79.4214436,43.7989584,319886096,8872598,Pharmacy,Retail Pharmacy,Galleria Pharmacy,,,,7040 Yonge Street,E1,,Thornhill,L4J1V7,2024/06/25 13:37:02+00,2024/06/25 11:57:21+00,2024/06/25 21:54:59+00,2169905
-76.4904125,44.2284122,319878718,4270,Licensed Lab and Specimen Collection Centre Locations,Licensed  Public Health Lab Location,Ontario Agency for Health Protection and Promotion - Kingston Public Health Laboratory,,,,181 Barrie Street,Government Building,"Billing, Administration, & Practice Address",Kingston,K7L3K2,2024/06/25 13:34:33+00,2024/06/25 11:41:27+00,2024/06/25 21:54:59+00,2169921
-79.5500755,43.8050754,319886640,9362192,Pharmacy,Retail Pharmacy,Wellmedica Columbus Pharmacy,,,,8333 Weston Road,101,,Woodbridge,L4L8E2,2024/06/25 13:33:21+00,2024/06/25 11:59:13+00,2024/06/25 21:54:59+00,2169937
-80.0431079,48.1460007,319881009,1295976,Pharmacy,Retail Pharmacy,Loblaw Pharmacy #4093,,,,15 Mcchesney Ave,,,Kirkland Lake,P2N3R9,2024/06/25 13:34:12+00,2024/06/25 11:46:36+00,2024/06/25 21:54:59+00,2169953
-79.2767377,43.8268094,319884674,7209495,Integrated Community Health Services Centre,"Pulmonary Function A - Pure Screening, Pulmonary Function B - Lung Volumes & Diffusion",Agincourt Pulmonary Services,,,,240 Alton Towers Circle,,,Scarborough,M1V4P3,2024/06/25 13:37:13+00,2024/06/25 11:54:15+00,2024/06/25 21:54:59+00,2169969
-79.7432285,43.7780754,319881753,2878354,Pharmacy,Retail Pharmacy,Healthline Pharmacy,,,,150 Yellow Avens Boulevard,3,,Brampton,L6R0M5,2024/06/25 13:35:59+00,2024/06/25 11:48:16+00,2024/06/25 21:54:59+00,2169985
-78.8800938,43.8938724,319883774,6071430,Pharmacy,Retail Pharmacy,Rexall Pharma Plus #1504,,,,438 King Street  West,,,Oshawa,L1J2K9,2024/06/25 13:33:48+00,2024/06/25 11:52:26+00,2024/06/25 21:54:59+00,2170001
-75.6417197,45.009311,319879931,18097,Mental Health and Addiction Organization,Addiction Services and Mental Health Services,"Lanark, Leeds and Grenville Addictions and Mental Health",,,,2671 Concession Road,,Practice Location,Kemptville,K0G1J0,2024/06/25 13:34:21+00,2024/06/25 11:44:12+00,2024/06/25 21:54:59+00,2170017
-78.7059766,46.3194889,319879756,12744,Mental Health and Addiction Organization,Mental Health Services,Canadian Mental Health Association North Bay and District,,,,150 Water Street,East Nipissing Mental Health Service,Practice Location,Mattawa,P0H1V0,2024/06/25 13:36:20+00,2024/06/25 11:43:47+00,2024/06/25 21:54:59+00,2170033
-80.2002183,44.0760664,319878955,4435,Community Support Services,,Corporation Of The County Of Dufferin-Oaks Home For Senior Citizens,,Shelburne Corp County Of Dufferin,,151 Centre Street,,,Shelburne,L0N1S4,2024/06/25 13:36:32+00,2024/06/25 11:42:03+00,2024/06/25 21:54:59+00,2170049
-79.8694125,43.2616825,319884345,6801990,Pharmacy,Retail Pharmacy,Hamilton Downtown Pharmacy,,,,52 Cannon Street  W,103,,Hamilton,L8R2B5,2024/06/25 13:35:36+00,2024/06/25 11:53:34+00,2024/06/25 21:54:59+00,2170065
-81.2645951,42.9931056,319882517,4278150,Pharmacy,Retail Pharmacy,Medicine Shoppe #190,,,,279 Wharncliffe Road .North,,,London,N6H2C2,2024/06/25 13:33:59+00,2024/06/25 11:49:56+00,2024/06/25 21:54:59+00,2170081
-76.3521834,45.441236,319877212,2085,Mental Health and Addiction Organization,Addiction Services,Pathways Alcohol and Drug Treatment Services of Renfrew County,,,,350 John Street North,Medical Centre - Arnprior and District Hospital,Practice Location,Arnprior,K7S2P6,2024/06/25 13:34:53+00,2024/06/25 11:37:53+00,2024/06/25 21:54:59+00,2170097
-79.3251066,43.7453764,319885520,8228232,Pharmacy,Retail Pharmacy,Shoppers Drug Mart #895,,,,51 Underhill Dr,,,North York,M3A2J8,2024/06/25 13:35:28+00,2024/06/25 11:56:12+00,2024/06/25 21:54:59+00,2170113
-81.5794799,44.0715084,319886163,8949551,Pharmacy,Retail Pharmacy,Ripley Pharmacy,,,,32 Queen Street,,,Ripley,N0G2R0,2024/06/25 13:36:57+00,2024/06/25 11:57:35+00,2024/06/25 21:54:59+00,2170129
-79.2336557,43.7585034,319883545,5777992,Pharmacy,Retail Pharmacy,Cedarbrae Pharmacy,,,,3340 Lawrence Avenue East,5,,Toronto,M1H1A7,2024/06/25 13:37:19+00,2024/06/25 11:51:57+00,2024/06/25 21:54:59+00,2170145
-78.8756498,43.9268593,319881533,2379474,Pharmacy,Retail Pharmacy,Simcoe North Pharmacy,,,,1053 Simcoe Street  N,7A,,Oshawa,L1G4X1,2024/06/25 13:36:05+00,2024/06/25 11:47:47+00,2024/06/25 21:54:59+00,2170161
-81.2302241,42.9888646,319886348,9123913,Pharmacy,Retail Pharmacy,London Med Phcy Old East,,,,637 Dundas Street,103,,London,N5W2Z1,2024/06/25 13:33:28+00,2024/06/25 11:58:16+00,2024/06/25 21:54:59+00,2170177
-79.5612116,43.6194264,319880009,24459,Pharmacy,Allergen Supplier,"Patel, Piyush Dr",,,,133 The West Mall,Unit 4,,Toronto,M9C1C2,2024/06/25 13:34:19+00,2024/06/25 11:44:24+00,2024/06/25 21:54:59+00,2170193
-81.780871,46.248877,319879037,4490,Long-Term Care Home,Non-Profit,Espanola General Hospital (operating as Espanola Nursing Home-LTC),,,,825 Mckinnon Drive,,,Espanola,P5E1R4,2024/06/25 13:36:29+00,2024/06/25 11:42:15+00,2024/06/25 21:54:59+00,2170209
-79.4822715,43.7175241,319876970,1328,Long-Term Care Home,For-Profit,North Park Nursing Home,,,,450 Rustic Road,,,North York,M6L1W9,2024/06/25 13:34:57+00,2024/06/25 11:37:21+00,2024/06/25 21:54:59+00,2170225
-79.0815277,43.8438894,319882458,4175751,Pharmacy,Retail Pharmacy,Pickering First Place Pharmacy,,,,1550 Kingston Road,Unit 11,,Pickering,L1V1C3,2024/06/25 13:34:00+00,2024/06/25 11:49:48+00,2024/06/25 21:54:59+00,2170241
-82.8859786,42.3105858,319887208,9000000063,Seniors Active Living Centre,,Tecumseh Golden Age Club,,,,12420 Lanoue Street,,,Tecumseh,N8N3A5,2024/06/25 13:35:06+00,2024/06/25 12:00:42+00,2024/06/25 21:54:59+00,2170257
-79.3722386,43.6624134,319877676,3140,Mental Health and Addiction Organization,Mental Health Services,Sherbourne Health Centre,,,,333 Sherbourne Street,,Administration and Practice Location,Toronto,M5A2S5,2024/06/25 13:36:36+00,2024/06/25 11:38:59+00,2024/06/25 21:54:59+00,2170273
-80.9902261,43.3635015,319880798,953034,Pharmacy,Retail Pharmacy,Medical Pharmacy,,,,342 Erie Street,,,Stratford,N5A2N4,2024/06/25 13:37:43+00,2024/06/25 11:46:12+00,2024/06/25 21:54:59+00,2170289
-79.4250406,43.8447184,319884094,6477476,Pharmacy,Long Term Care Facility,Langstaff Square Community,,,,170 Red Maple Road,,,Richmond Hill,L4B4T8,2024/06/25 13:35:42+00,2024/06/25 11:53:03+00,2024/06/25 21:54:59+00,2170305
-79.3191686,43.7958244,319887229,9000000073,Seniors Active Living Centre,,Senior Persons Living Connected,,,,3333 Finch Avenue East,,,Toronto,M1W2R9,2024/06/25 13:36:54+00,2024/06/25 12:00:51+00,2024/06/25 21:54:59+00,2170321
-80.3330233,43.3386855,319883299,5436511,Pharmacy,Long Term Care Facility,Stirling Heights,,,,200 Street irling Macgregor Dr,,,Cambridge,N1S5B7,2024/06/25 13:37:23+00,2024/06/25 11:51:26+00,2024/06/25 21:54:59+00,2170337
-79.4725116,43.6911874,319880550,436611,Nurse Practitioner-Led Clinic,Site,Emery-Keelesdale Nurse Practitioner-Led Clinic,,,,2562 Eglinton Avenue West,Unit 102,,Toronto,M6M1T4,2024/06/25 13:36:10+00,2024/06/25 11:45:36+00,2024/06/25 21:54:59+00,2170353
-80.0343502,45.3446882,319877465,2703,Mental Health and Addiction Organization,Addiction Services and Mental Health Services,Canadian Mental Health Association (CMHA) Muskoka-Parry Sound Branch,,,,60 James Street,Suite: 201,Practice Location,Parry Sound,P2A1T5,2024/06/25 13:36:42+00,2024/06/25 11:38:32+00,2024/06/25 21:54:59+00,2170369
-82.8597043,45.9030652,319879559,8537,Mental Health and Addiction Organization,Mental Health Services,Noojmowin Teg Health Centre,,,,1079B Sheshegwaning Road,,Practice Location,Sheshegwaning,P0P1X0,2024/06/25 13:36:25+00,2024/06/25 11:43:22+00,2024/06/25 21:54:59+00,2170385
-79.3789076,43.7213104,319881358,2027798,Integrated Community Health Services Centre,Ophthalmic Ultrasound,Ophthalmology Associates SHSC,,,,2075 Bayview Avenue,,,Toronto,M4N3M5,2024/06/25 13:34:04+00,2024/06/25 11:47:22+00,2024/06/25 21:54:59+00,2170401
-79.3737336,43.6491884,319882247,3819719,Pharmacy,Retail Pharmacy,Metro Pharmacy #562,,,,80 Front Street  E,,,Toronto,M5E1T4,2024/06/25 13:37:31+00,2024/06/25 11:49:20+00,2024/06/25 21:54:59+00,2170417
-79.7466925,43.7135424,319881868,3095233,Pharmacy,Retail Pharmacy,Lakeridge Pharmacy,,,,456 Vodden Street  E,,,Brampton,L6S5Y7,2024/06/25 13:37:37+00,2024/06/25 11:48:31+00,2024/06/25 21:54:59+00,2170433
-79.6877945,44.3346503,319880387,114995,Pharmacy,Retail Pharmacy,Sobeys Pharmacy #7237,,,,37 Mapleview Drive W,,,Barrie,L4N9H5,2024/06/25 13:36:14+00,2024/06/25 11:45:15+00,2024/06/25 21:54:59+00,2170449
-76.1387155,45.133894,319879100,4545,Mental Health and Addiction Organization,Mental Health Services,Open Doors For Lanark Children and Youth,,,,130 Lansdowne Avenue,Unit 10,Administration and Practice Location,Carleton Place,K7C2T7,2024/06/25 13:36:28+00,2024/06/25 11:42:23+00,2024/06/25 21:54:59+00,2170465
-79.873687,47.8247888,319884205,6622158,Pharmacy,Retail Pharmacy,Rx Drug Mart,,,,63 5Th Street,,,Englehart,P0J1H0,2024/06/25 13:35:39+00,2024/06/25 11:53:17+00,2024/06/25 21:54:59+00,2170481
-81.0979961,43.4239915,319877064,1751,Long-Term Care Home,For-Profit,Hillside Manor,,,,"Highway 8, 5066 Perth East Line 34",,,Stratford,N5A6S6,2024/06/25 13:34:57+00,2024/06/25 11:37:33+00,2024/06/25 21:54:59+00,2170497
-79.5414416,43.8299144,319884891,7469875,Pharmacy,Retail Pharmacy,Vaughan Compounding Pharmacy,,,,3300 Rutherford Road,B7,,Vaughan,L4K5Z2,2024/06/25 13:37:07+00,2024/06/25 11:54:42+00,2024/06/25 21:54:59+00,2170513
-79.4757585999999,43.6509844,319882643,4473670,Pharmacy,Retail Pharmacy,The Healing Source Pharmacy,,,,2209 Bloor Street,,,Toronto,M6S1N5,2024/06/25 13:33:53+00,2024/06/25 11:50:11+00,2024/06/25 21:54:59+00,2170529
-79.3677826,43.6645724,319887536,3253-1,HIV/AIDS and Hep C Programs,CBAESP,"Gay Men's Sexual Health Alliance, c/o Ontario AIDS Network",,,,252A Carlton Street,Suite 300,Practice Location,Toronto,M5A2L1,2024/06/25 13:36:46+00,2024/06/25 12:01:51+00,2024/06/25 21:54:59+00,2170545
-79.5524756,43.7903945,319880863,1072608,Integrated Community Health Services Centre,General Ultrasound,Windflower Ultrasound,,,,200 Windflower Gate,,,Woodbridge,L4L9L3,2024/06/25 13:37:42+00,2024/06/25 11:46:20+00,2024/06/25 21:54:59+00,2170561
-79.440236,43.6398642,319880626,589576,Integrated Community Health Services Centre,General Ultrasound,True North Imaging,,,,1560 Queen Street West,,,Toronto,M6R1A6,2024/06/25 13:36:06+00,2024/06/25 11:45:47+00,2024/06/25 21:54:59+00,2170577
-79.2448287,43.7373444,319885343,8045518,Pharmacy,Retail Pharmacy,New Eglinton Pharmacy,,,,2809 Eglinton Avenue E,,,Toronto,M1J2E1,2024/06/25 13:33:31+00,2024/06/25 11:55:49+00,2024/06/25 21:54:59+00,2170593
-81.02001,49.0697071,319879389,6380,Hospital,Corporation,Lady Minto Hospital,,Lady Minto Hospital,,241 8th St,,,Cochrane,P0L1C0,2024/06/25 13:34:26+00,2024/06/25 11:43:00+00,2024/06/25 21:54:59+00,2170609
-89.2477457,48.4449972,319882723,4611989,Integrated Community Health Services Centre,"Sleep Studies, Pulmonary Function B - Lung Volumes & Diffusion",MDAC Sleep Inc.,,,,820 Red River Road,,,Thunder Bay,P7B1K2,2024/06/25 13:33:53+00,2024/06/25 11:50:20+00,2024/06/25 21:54:59+00,2170625
-79.7684295,43.6753024,319885909,8666838,Pharmacy,Retail Pharmacy,Mcqueen Pharmacy,,,,8975 Mclaughlin Road  S,2,,Brampton,L6Y2C7,2024/06/25 13:37:05+00,2024/06/25 11:56:59+00,2024/06/25 21:54:59+00,2170641
-82.0030919,42.3332588,319888001,S0509,Licenced Retirement Home,,Serenity Blenheim Independent Living Inc.,,,,84 Marlborough Street North,,,Blenheim,N0P1A0,2024/06/25 13:33:08+00,2024/06/25 12:03:25+00,2024/06/25 21:54:59+00,2170657
-79.4870036,43.7235334,319883668,5947595,Pharmacy,Retail Pharmacy,Rexall #8168,,,,1235 Wilson Ave,,,Toronto,M3M0B2,2024/06/25 13:33:51+00,2024/06/25 11:52:12+00,2024/06/25 21:54:59+00,2170673
-79.6384645,43.5831834,319887364,9000000156,HIV/AIDS and Hep C Programs,"AT site, HIV POC Testing","Region of Peel Public Health, Fairview Healthy Sexuality Clinic",,,,325 Central Parkway West,Unit 21,Practice Location,Mississauga,L5B3X9,2024/06/25 13:36:52+00,2024/06/25 12:01:23+00,2024/06/25 21:54:59+00,2170689
-77.3907622,44.1781012,319887666,N0362,Licenced Retirement Home,,The Richmond Retirement Residence,,,,175 North Front Street,,,Belleville,K8P4Y8,2024/06/25 13:33:17+00,2024/06/25 12:02:17+00,2024/06/25 21:54:59+00,2170705
-79.4544996,43.6705504,319884032,6400272,Pharmacy,Retail Pharmacy,Community Choice Pharmasave Da,,,,1892 Davenport Road .,,,Toronto,M6N1B7,2024/06/25 13:33:41+00,2024/06/25 11:52:56+00,2024/06/25 21:54:59+00,2170721
